OTU,IO1-1_IO1-1_S000,IO1-1_IO1-1_S002,IO1-1_IO1-1_S004,IO1-1_IO1-1_S006,IO1-1_IO1-1_S008,IO1-1_IO1-1_S015,IO1-1_IO1-1_S025,IO1-2_IO1-2_S000,IO1-2_IO1-2_S002,IO1-2_IO1-2_S004,IO1-2_IO1-2_S006,IO1-2_IO1-2_S008,IO1-2_IO1-2_S009,IO1-2_IO1-2_S010,IO1-2_IO1-2_S020,IO3_IO3_S000,IO3_IO3_S004,IO3_IO3_S008,IO3_IO3_S010,IO3_IO3_S015,IOA_IOA_S000,IOA_IOA_S002,IOA_IOA_S003,IOA_IOA_S004,IOA_IOA_S005,IOA_IOA_S010,IOB_IOB_S000,IOB_IOB_S013,IOB_IOB_S033,IOB_IOB_S053,IOB_IOB_S073,IOB_IOB_S093,IOB_IOB_S113,IOC_IOC_S000,IOC_IOC_S010,IOC_IOC_S015,IOC_IOC_S020,IOC_IOC_S030,IOC_IOC_S045,IOC_IOC_S065,IOC_IOC_S085,IOC_IOC_S105,IOC_IOC_S145,IOD_IOD_S000,IOD_IOD_S003,IOD_IOD_S005,IOD_IOD_S008,IOD_IOD_S010,IOD_IOD_S015,IOD_IOD_S020,IOD_IOD_S025,JC_JC_S000,JC_JC_S002,JC_JC_S004,JC_JC_S006,JC_JC_S008,JC_JC_S010,JC_JC_S020,JC_JC_S037,MA2_MA2_S002,MA2_MA2_S004,MA2_MA2_S010,MA2_MA2_S020,MA2_MA2_S030,MC-1_MC-1_S000,MC-1_MC-1_S005,MC-1_MC-1_S010,MC-1_MC-1_S020,MC-1_MC-1_S025,MC-2_MC-2_S000,MC-2_MC-2_S004,MC-2_MC-2_S010,MC-2_MC-2_S020,MC-2_MC-2_S030,MC-2_MC-2_S040,ME_ME_S000,ME_ME_S002,ME_ME_S005,ME_ME_S010,ME_ME_S015,ME_ME_S020,ME_ME_S025,ME_ME_S030,MD_MD_S000,MD_MD_S002,MD_MD_S005,MD_MD_S015,MF_MF_S000,MF_MF_S002,MF_MF_S005,MF_MF_S015
OTU_3383,1,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,7,7,5,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,6,4,0,0,1,2,0,0
OTU_3384,9,8,14,56,10,5,1,4,8,31,45,0,3,2,0,8,1,0,0,0,22,12,22,13,13,6,4,30,45,42,13,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,1,2,0,0,2,0,2,0,1,0,4,1,10,13,18,0,29,11,3,3,7,3,0,8,1,0,1,0,36,36,4,4,0,5,48,4,8,9,0,11,5,3,2,11
OTU_3385,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,0,0,5,0,1,1,13,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,21,0,3,7,0,0,0,0,2,4,0,0,0,0,0,0
OTU_3386,0,2,2,13,6,0,4,0,0,3,13,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3387,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,23,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
OTU_3388,13,11,6,0,0,0,0,12,5,9,0,0,0,0,0,3,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
OTU_3389,0,0,0,0,8,18,26,0,0,0,0,35,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_339,0,0,0,0,2,95,52,0,0,0,0,8,62,77,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,318,222,124,289,587,411,261,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_3390,0,0,0,0,12,4,3,0,0,0,0,20,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3391,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3392,3,4,2,4,16,0,0,7,2,3,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_3393,0,0,0,0,7,0,11,0,0,0,0,7,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3394,2,0,0,0,0,0,0,12,2,1,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,1,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,5,0,12,0,0,0,0,2,0,0,0,1,0,0,0
OTU_3395,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,10,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0,0,0,4,4,6,0,1,7,0,0
OTU_3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,4,4,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3397,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3,12,13,11,17,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3398,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,9,5,13,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,1,4,0,0,0,0,1,0,0,0,7,1,8,0
OTU_3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
OTU_34,36,81,207,419,256,36,25,18,81,146,481,117,52,31,23,90,209,124,188,31,55,132,177,341,365,886,170,268,469,341,352,248,541,1592,1285,1424,164,271,60,351,12,1,236,191,423,736,1231,1301,894,697,106,4,7,8,11,8,4,6,2,109,154,182,130,323,580,1398,1483,2210,1585,484,1293,895,1112,506,112,42,153,236,238,377,339,528,224,109,194,256,256,75,113,277,489
OTU_340,0,0,0,0,48,367,646,0,0,0,0,132,298,397,494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,197,148,46,154,99,0,72,0,0,0,0,0,1,22,50,2,4,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3400,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,17,0,0,0,0,4,2,0,0,0,0,0,0
OTU_3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,91,0,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3403,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,11,2,0,2,0,0,2,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,10,0,0,0,13,0,0,0,1,0
OTU_3404,0,0,0,0,2,8,0,0,0,0,1,0,7,4,3,4,69,53,52,0,2,3,3,2,16,64,3,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,2,0,0,0,0,5,0,0,0,6,9,0,0
OTU_3405,5,1,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3406,0,0,2,0,5,0,0,0,0,2,1,0,4,3,0,1,0,0,0,0,1,1,1,2,4,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,3,7,3,4,0,0,0,1,0,0,3,1,1,2,1,7,0,0,0,0,21,2,1,0,0,6,5,7,1,0,0,1,4,17,0,0,0,0,0,3,2,0,0,0,0,0,0
OTU_3407,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,2,3,9,7,0,4,0,1
OTU_3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,53,24,10,0,0,3,1,0,0,0,0,3,0
OTU_3409,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,6,7,7,14,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_341,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,35,39,0,53,128,34,78,112,258,379,129,64,30,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,25,17,16,94,146,0,0,0,0,0,0,0,0,0,0,0,24,111,44,79,133,42,486,27,17,30,13,19,20,18,96,450
OTU_3410,2,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3411,0,0,0,0,0,21,10,0,0,0,0,0,9,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,4,0,3,3,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3412,0,0,0,0,12,10,5,0,0,0,0,11,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3413,1,2,8,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,6,1,22,1,1,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_3414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,3,15,5,13,12,23,3,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,25,32,31,58,8,15,3,3,6,7,9,12,5,25
OTU_3415,0,0,0,0,0,2,9,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,53,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3416,0,0,0,0,0,7,2,2,1,0,0,0,2,0,0,8,0,0,0,0,0,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,0
OTU_3417,0,0,0,0,0,1,2,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3418,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3419,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,168,67,91,1,28,21,119,93,166,21,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,80,92,12,17,0,0,0,0,0,0,0,0,0,0,0,36,417,347,1056,2747,1265,863,1052,20,81,279,394,60,130,927,1391
OTU_3420,0,0,0,0,0,10,4,0,0,0,0,12,37,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3421,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,45,0,0,0,0,0,4,3,0,2,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3422,0,0,0,0,1,2,4,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,9,14,0,16,2,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,7,7,7,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,4,14,3,0,0,0,0,1,2,0,0,4,0,0,0
OTU_3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,2,0,0,1,1,12,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
OTU_3425,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,27,26,15,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,36,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU_3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,3,9,8,8,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,2,0,3,2,0,2,3,3,2,7
OTU_3429,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,14,7,6,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_343,16,47,113,544,166,0,3,3,42,137,563,12,8,0,2,6,0,0,0,0,0,2,3,10,1,1,4,42,0,5,0,1,0,82,116,183,0,1,0,0,0,0,0,28,43,47,68,148,118,59,0,1,0,0,2,4,0,2,1,3,1,3,2,0,24,114,100,398,358,60,38,105,150,178,32,0,0,29,3,0,0,0,0,5,6,0,7,1,1,0,0
OTU_3430,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,8,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,4,3,0,0
OTU_3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,4,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,31,0,0,0,0,0,4,2,0,0,2,0,18,0
OTU_3432,0,0,0,1,0,3,0,1,0,0,0,1,0,1,0,4,0,0,0,0,4,3,4,2,2,3,1,22,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,3,2,3,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
OTU_3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,0,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,61,8,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,12,0,0,6,1,0,0
OTU_3438,2,1,2,1,0,0,0,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,13,7,20,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_344,7,7,12,5,22,8,9,11,10,2,9,45,41,25,10,37,9,23,38,0,64,54,76,68,49,42,63,32,0,6,8,0,68,0,61,66,15,44,4,88,80,66,44,20,25,22,21,18,16,37,5,6,13,5,15,6,10,9,4,31,13,22,7,11,10,30,0,0,0,5,3,8,31,11,8,127,63,96,42,18,17,0,61,38,20,22,0,32,31,21,12
OTU_3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,11,32,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,11,16,17,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35,0,0,2,0,0,8,9,10,12,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
OTU_3443,1,4,1,0,0,0,0,8,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
