# Name,SeqName,Depth,Location,CruiseID,CoreID,Oxygen,Oxygen_interpolated,NO3,NO3_interpolated,NO2,NO2_interpolated,Ammonia,Ammonia_interpolated,Fe_interpolated,Mn_interpolated,Sulfate_interpolated
KN223_S15_2820_1,SRR10488762,2820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2660_4,SRR10488763,2660,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2660_3,SRR10488764,2660,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2660_2,SRR10488765,2660,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_370_3,SRR10488766,370,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2660_1,SRR10488767,2660,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2520_4,SRR10488768,2520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2520_3,SRR10488769,2520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2520_2,SRR10488770,2520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2350_4,SRR10488771,2350,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2350_3,SRR10488772,2350,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2350_2,SRR10488773,2350,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2350_1,SRR10488774,2350,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2220_4,SRR10488775,2220,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2220_3,SRR10488776,2220,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_370_2,SRR10488777,370,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2220_2,SRR10488778,2220,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2220_1,SRR10488779,2220,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2040_4,SRR10488780,2040,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2040_3,SRR10488781,2040,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2040_2,SRR10488782,2040,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2040_1,SRR10488783,2040,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1890_4,SRR10488784,1890,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1890_3,SRR10488785,1890,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1890_2,SRR10488786,1890,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_10,SRR8589870,10,WNAG,KN223,S11,0.2109,0.2109,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_20,SRR8589871,20,WNAG,KN223,S11,nan,0.209361538461538,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_22,SRR8589872,22,WNAG,KN223,S11,nan,0.209053846153846,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_90,SRR8589873,90,WNAG,KN223,S11,nan,0.201083870967742,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_170,SRR8589866,170,WNAG,KN223,S11,nan,0.194374193548387,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_240,SRR8589867,240,WNAG,KN223,S11,0.1654,0.1654,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_280,SRR8589868,280,WNAG,KN223,S11,nan,0.167169230769231,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_320,SRR8589869,320,WNAG,KN223,S11,nan,0.1572,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_430,SRR8589874,430,WNAG,KN223,S11,nan,0.130666233766234,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_580,SRR8589875,580,WNAG,KN223,S11,nan,0.11825652173913,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_740,SRR8589830,740,WNAG,KN223,S11,nan,0.0885528301886792,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_890,SRR8589831,890,WNAG,KN223,S11,nan,0.0656981481481481,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_1040,SRR8589832,1040,WNAG,KN223,S11,nan,0.053877358490566,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_1200,SRR8589833,1200,WNAG,KN223,S11,nan,0.045625,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_1350,SRR8589834,1350,WNAG,KN223,S11,nan,0.0396792452830189,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_1500,SRR8589835,1500,WNAG,KN223,S11,nan,0.0363632653061225,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S11_1650,SRR8589836,1650,WNAG,KN223,S11,nan,0.032030612244898,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_10,SRR8589837,10,WNAG,KN223,S12,0.2302,0.2302,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_13,SRR8589838,13,WNAG,KN223,S12,nan,0.23491,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_26,SRR8589839,26,WNAG,KN223,S12,nan,0.23546,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_90,SRR8589863,90,WNAG,KN223,S12,nan,0.208161016949153,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_114,SRR8589864,114,WNAG,KN223,S12,nan,0.200025423728814,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_170,SRR8589862,170,WNAG,KN223,S12,nan,0.184703773584906,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_200,SRR8589859,200,WNAG,KN223,S12,nan,0.17921320754717,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_280,SRR8589865,280,WNAG,KN223,S12,nan,0.165045333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_350,SRR8589858,350,WNAG,KN223,S12,nan,0.161719565217391,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_510,SRR8589861,510,WNAG,KN223,S12,nan,0.152359302325581,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_660,SRR8589860,660,WNAG,KN223,S12,nan,0.1463,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S12_810,SRR8589857,810,WNAG,KN223,S12,nan,0.140093333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_50,SRR7786897,50,MAR,IODP336,U1383E,nan,0.158711796246649,nan,0.0288585496610388,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_350,SRR7786898,350,MAR,IODP336,U1383E,nan,0.0776625862452704,nan,0.0330425210191116,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_500,SRR7786895,500,MAR,IODP336,U1383E,nan,0.0642139505119454,nan,0.0337579283361579,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_790,SRR7786896,790,MAR,IODP336,U1383E,nan,0.0593494611831977,nan,0.0349278676435069,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_1090,SRR7786901,1090,MAR,IODP336,U1383E,nan,0.05114908279142,nan,0.0353925036382533,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_1550,SRR7786902,1550,MAR,IODP336,U1383E,nan,0.0465499470525944,nan,0.0380334434883767,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2040,SRR7786899,2040,MAR,IODP336,U1383E,nan,0.028214870461331,nan,0.0373482698618024,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2300,SRR7786900,2300,MAR,IODP336,U1383E,nan,0.0139587484517206,nan,0.0367000513862783,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2450,SRR7786903,2450,MAR,IODP336,U1383E,nan,0.00426517313802574,nan,0.0367649284927116,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2600,SRR7786904,2600,MAR,IODP336,U1383E,nan,0.00112,nan,0.037280515694992,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2750,SRR7786883,2750,MAR,IODP336,U1383E,nan,0.00312,nan,0.0376902700653795,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_2900,SRR7786884,2900,MAR,IODP336,U1383E,nan,0.00512,nan,0.0379913312570662,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_3050,SRR7786881,3050,MAR,IODP336,U1383E,nan,0.00446575342465753,nan,0.0382923924487528,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_3370,SRR7786882,3370,MAR,IODP336,U1383E,nan,0.0204444444444444,nan,0.0377817544429622,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_3670,SRR7786887,3670,MAR,IODP336,U1383E,nan,0.0138181818181818,nan,0.0349294087824068,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_3970,SRR7786888,3970,MAR,IODP336,U1383E,nan,0.0469770089774469,nan,0.0340573011682993,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_4250,SRR7786885,4250,MAR,IODP336,U1383E,nan,0.0863299663299664,nan,0.0340922305029814,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_4680,SRR7786886,4680,MAR,IODP336,U1383E,nan,nan,nan,0.0274341441487271,nan,nan,nan,nan,nan,nan,nan
IODP336_U1383E_4800,SRR7786889,4800,MAR,IODP336,U1383E,nan,nan,nan,0.0274613286799966,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_8390,SRR7786893,8390,MAR,IODP336,U1384A,nan,0.119237439559384,nan,0.0357056267409471,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_8690,SRR7786879,8690,MAR,IODP336,U1384A,nan,0.139410996189439,nan,0.0330741176470588,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_9150,SRR7786894,9150,MAR,IODP336,U1384A,nan,0.169871865993456,nan,0.0265741935483871,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_100,SRR7786890,100,MAR,IODP336,U1384A,nan,0.165709829428552,nan,0.0265045454545455,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_250,SRR7786868,250,MAR,IODP336,U1384A,nan,0.10518443208896,nan,0.0321446,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_420,SRR7786867,420,MAR,IODP336,U1384A,nan,0.0819639728736931,nan,0.0342725531914894,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_650,SRR7786866,650,MAR,IODP336,U1384A,nan,0.0573266666666667,nan,0.0355448936170213,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_1240,SRR7786865,1240,MAR,IODP336,U1384A,nan,0.0389363844393593,nan,0.0344946153846154,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_1680,SRR7786872,1680,MAR,IODP336,U1384A,nan,0.0284366666666667,nan,0.03510914,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_2120,SRR7786871,2120,MAR,IODP336,U1384A,nan,0.0194871794871795,nan,0.04127794,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_2520,SRR7786870,2520,MAR,IODP336,U1384A,nan,0.0115815403177157,nan,0.0382389333333333,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_2830,SRR7786869,2830,MAR,IODP336,U1384A,nan,0.006,nan,0.0416282666666667,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_3120,SRR7786863,3120,MAR,IODP336,U1384A,nan,0.00230026809651475,nan,0.0442479447852761,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_3550,SRR7786862,3550,MAR,IODP336,U1384A,nan,0.001,nan,0.04274,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_3880,SRR7786876,3880,MAR,IODP336,U1384A,nan,0.00044,nan,0.0439866666666667,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_4040,SRR7786877,4040,MAR,IODP336,U1384A,nan,0.001,nan,0.0445911111111111,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_4680,SRR7786878,4680,MAR,IODP336,U1384A,nan,0.00217647058823529,nan,0.0448529545454545,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_5100,SRR7786880,5100,MAR,IODP336,U1384A,nan,0,nan,0.0456843902439024,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_5450,SRR7786864,5450,MAR,IODP336,U1384A,nan,0.00238461538461538,nan,0.0460808965517241,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_6000,SRR7786875,6000,MAR,IODP336,U1384A,nan,0.01484,nan,0.0455704545454545,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_6450,SRR7786873,6450,MAR,IODP336,U1384A,nan,0.0333064425770308,nan,0.0404877237048666,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_6930,SRR7786874,6930,MAR,IODP336,U1384A,nan,0.0437213809034907,nan,0.0388337205651491,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_7440,SRR7786891,7440,MAR,IODP336,U1384A,nan,0.0650900195694716,nan,0.0370763422291994,nan,nan,nan,nan,nan,nan,nan
IODP336_U1384A_7730,SRR7786892,7730,MAR,IODP336,U1384A,nan,0.0813051643192488,nan,0.036491098265896,nan,nan,nan,nan,nan,nan,nan
SCS_SCS002_1,SRR11088621,1,SCS,SCS,SCS002,nan,nan,0.00565,0.00565,3.00E-05,3.00E-05,0.0042,0.0042,nan,0.000169090909,21.38495316
SCS_SCS002_10,SRR11088620,10,SCS,SCS,SCS002,0,0,0.00214,0.00214,0.00096,0.00096,0.01898,0.01898,nan,0.05492636364,23.88961302
SCS_SCS002_190,SRR11088575,190,SCS,SCS,SCS002,0,0,0.0012,0.0012,0.00052,0.00052,0.1922,0.1922,nan,0.04114545455,22.40398445
SCS_SCS002_2,SRR11088564,2,SCS,SCS,SCS002,nan,nan,0.00432,0.00432,0.0028,0.0028,0.00488,0.00488,nan,0.03195818182,24.77715866
SCS_SCS002_290,SRR11088553,290,SCS,SCS,SCS002,0,0,0.00184,0.00184,0.00088,0.00088,0.34032,0.34032,nan,0.03658,21.85984629
SCS_SCS002_30,SRR11088542,30,SCS,SCS,SCS002,0,0,0.0012,0.0012,0.00036,0.00036,0.03176,0.03176,nan,0.07609090909,23.87336062
SCS_SCS002_390,SRR11088531,390,SCS,SCS,SCS002,0,0,0.001,0.001,0.00032,0.00032,0.4512,0.4512,nan,0.03381818182,21.0684062
SCS_SCS002_490,SRR11088520,490,SCS,SCS,SCS002,0,0,0.00036,0.00036,0.0002,0.0002,0.53408,0.53408,nan,0.03545272727,20.70147615
SCS_SCS002_50,SRR11088509,50,SCS,SCS,SCS002,0,0,0.00148,0.00148,0.00024,0.00024,0.06372,0.06372,nan,0.07056727273,23.91997439
SCS_SCS002_590,SRR11088498,590,SCS,SCS,SCS002,0,0,0.00124,0.00124,0.00068,0.00068,0.60696,0.60696,nan,0.03314181818,19.56562567
SCS_SCS002_6,SRR11088619,6,SCS,SCS,SCS002,nan,nan,0.00308,0.00308,0.00156,0.00156,0.0062,0.0062,nan,0.03376181818,23.90586541
SCS_SCS002_690,SRR11088608,690,SCS,SCS,SCS002,0,0,0.00068,0.00068,0.00044,0.00044,0.74916,0.74916,nan,0.03528363636,18.87945161
SCS_SCS002_790,SRR11088597,790,SCS,SCS,SCS002,0,0,0.00024,0.00024,0.00024,0.00024,0.8194,0.8194,nan,0.03612909091,18.20598664
SCS_SCS002_90,SRR11088586,90,SCS,SCS,SCS002,0,0,0.00084,0.00084,0.00048,0.00048,0.09284,0.09284,nan,0.05760363636,23.95645885
SCS_SCS003_1,SRR11088581,1,SCS,SCS,SCS003,nan,nan,0.00616,0.00616,3.00E-05,3.00E-05,0.007,0.007,nan,0.000507272727,20.61994132
SCS_SCS003_10,SRR11088580,10,SCS,SCS,SCS003,0,0,0.00176,0.00176,0.00058,0.00058,0.02262,0.02262,nan,0.06915818182,24.52524338
SCS_SCS003_190,SRR11088579,190,SCS,SCS,SCS003,0,0,0.00288,0.00288,0.001,0.001,0.15376,0.15376,nan,0.03235272727,23.01811192
SCS_SCS003_2,SRR11088578,2,SCS,SCS,SCS003,nan,nan,0.00092,0.00092,0.0004,0.0004,0.00748,0.00748,nan,0.02880181818,24.11849766
SCS_SCS003_290,SRR11088577,290,SCS,SCS,SCS003,0,0,0.00216,0.00216,0.00048,0.00048,0.27676,0.27676,nan,0.02575818182,21.60453463
SCS_SCS003_30,SRR11088576,30,SCS,SCS,SCS003,0,0,0.0014,0.0014,0.00072,0.00072,0.03212,0.03212,nan,0.06707272727,24.36855789
SCS_SCS003_390,SRR11088574,390,SCS,SCS,SCS003,0,0,0.00272,0.00272,0.00136,0.00136,0.31464,0.31464,nan,0.02119272727,22.54660176
SCS_SCS003_490,SRR11088573,490,SCS,SCS,SCS003,0,0,0.00156,0.00156,0.00064,0.00064,0.51756,0.51756,nan,0.01848727273,20.56133564
SCS_SCS003_50,SRR11088572,50,SCS,SCS,SCS003,0,0,0.00048,0.00048,0.0004,0.0004,0.0482,0.0482,nan,0.05974545455,24.05302415
SCS_SCS003_590,SRR11088571,590,SCS,SCS,SCS003,0,0,0.00508,0.00508,0.0012,0.0012,0.59436,0.59436,nan,0.01335818182,19.45801452
SCS_SCS003_6,SRR11088570,6,SCS,SCS,SCS003,0,0,0.00212,0.00212,0.00044,0.00044,0.01312,0.01312,nan,0.07124363636,24.68192886
SCS_SCS003_690,SRR11088569,690,SCS,SCS,SCS003,0,0,0.00376,0.00376,0.00056,0.00056,0.69056,0.69056,nan,0.01448545455,19.07227932
SCS_SCS003_90,SRR11088568,90,SCS,SCS,SCS003,0,0,0.00192,0.00192,0.00024,0.00024,0.08356,0.08356,nan,0.04881090909,23.90501268
SCS_SCS004_1,SRR11088567,1,SCS,SCS,SCS004,nan,nan,0.00511,0.00511,0.0019,0.0019,0.007,0.007,nan,0.0064856,25.4562
SCS_SCS004_10,SRR11088566,10,SCS,SCS,SCS004,nan,nan,0.00322,0.00322,0.00092,0.00092,0.00868,0.00868,nan,0.02017818182,23.62808952
SCS_SCS004_190,SRR11088565,190,SCS,SCS,SCS004,0,0,0.00086,0.00086,0.00052,0.00052,0.08018,0.08018,nan,0.01871272727,24.0634591
SCS_SCS004_2,SRR11088563,2,SCS,SCS,SCS004,nan,nan,0.00536,0.00536,0.00196,0.00196,0.00788,0.00788,nan,0.006538181818,25.22250781
SCS_SCS004_290,SRR11088562,290,SCS,SCS,SCS004,0,0,0.0008,0.0008,0.00048,0.00048,0.12172,0.12172,nan,0.01685272727,24.6577834
SCS_SCS004_30,SRR11088561,30,SCS,SCS,SCS004,0,0,0.00312,0.00312,0.00052,0.00052,0.01268,0.01268,nan,0.02846363636,22.54506979
SCS_SCS004_390,SRR11088560,390,SCS,SCS,SCS004,0,0,0.00168,0.00168,0.00092,0.00092,0.15988,0.15988,nan,0.01364,24.36040222
SCS_SCS004_490,SRR11088559,490,SCS,SCS,SCS004,0,0,0.00116,0.00116,0.00032,0.00032,0.17288,0.17288,nan,0.01437272727,24.10768546
SCS_SCS004_50,SRR11088558,50,SCS,SCS,SCS004,0,0,0.00416,0.00416,0.0004,0.0004,0.02352,0.02352,nan,0.02542,24.61902275
SCS_SCS004_590,SRR11088557,590,SCS,SCS,SCS004,0,0,0.00064,0.00064,0.00064,0.00064,0.21076,0.21076,nan,0.01882545455,23.31029505
SCS_SCS004_6,SRR11088556,6,SCS,SCS,SCS004,nan,nan,0.00332,0.00332,0.00132,0.00132,0.00468,0.00468,nan,0.01189272727,24.71110924
SCS_SCS004_690,SRR11088555,690,SCS,SCS,SCS004,0,0,0.0008,0.0008,0.00064,0.00064,0.22832,0.22832,nan,0.01978363636,22.85456974
SCS_SCS004_90,SRR11088554,90,SCS,SCS,SCS004,0,0,0.00092,0.00092,0.00056,0.00056,0.03864,0.03864,nan,0.02220727273,23.81705461
SCS_SCS005_1,SRR11088552,1,SCS,SCS,SCS005,nan,nan,0.03425,0.03425,0.00807,0.00807,0.00876,0.00876,nan,0.0011256,21.41165976
SCS_SCS005_10,SRR11088551,10,SCS,SCS,SCS005,nan,nan,0.00928,0.00928,0.00272,0.00272,0.00302,0.00302,nan,0.008313636364,24.04428936
SCS_SCS005_190,SRR11088550,190,SCS,SCS,SCS005,0,0,0.00076,0.00076,0.00024,0.00024,0.0368,0.0368,nan,0.01879727273,24.39143
SCS_SCS005_2,SRR11088549,2,SCS,SCS,SCS005,nan,nan,0.03404,0.03404,0.00804,0.00804,0.00836,0.00836,nan,0.001070909091,24.09138389
SCS_SCS005_290,SRR11088548,290,SCS,SCS,SCS005,0,0,0.00108,0.00108,0.00064,0.00064,0.0564,0.0564,nan,0.02046,24.12654242
SCS_SCS005_30,SRR11088547,30,SCS,SCS,SCS005,nan,nan,0.0002,0.0002,0.00012,0.00012,0.003,0.003,nan,0.01234363636,24.34280975
SCS_SCS005_390,SRR11088546,390,SCS,SCS,SCS005,0,0,0.0008,0.0008,0.0004,0.0004,0.07862,0.07862,nan,0.01504909091,23.80308665
SCS_SCS005_490,SRR11088545,490,SCS,SCS,SCS005,0,0,0.00052,0.00052,0.00016,0.00016,0.10084,0.10084,nan,0.02722363636,18.26151372
SCS_SCS005_50,SRR11088544,50,SCS,SCS,SCS005,0,0,0.00096,0.00096,0.00028,0.00028,0.00776,0.00776,nan,0.01273818182,24.55533641
SCS_SCS005_590,SRR11088543,590,SCS,SCS,SCS005,0,0,0.00036,0.00036,0.00018,0.00018,0.1034,0.1034,nan,0.03815818182,23.10782419
SCS_SCS005_6,SRR11088541,6,SCS,SCS,SCS005,nan,nan,0.01836,0.01836,0.00532,0.00532,0.00304,0.00304,nan,0.004283636364,23.74576897
SCS_SCS005_90,SRR11088540,90,SCS,SCS,SCS005,0,0,0.00086,0.00086,0.00026,0.00026,0.02228,0.02228,nan,0.01713454545,24.47338321
SCS_SCS006_1,SRR11088539,1,SCS,SCS,SCS006,nan,nan,0.00666,0.00666,5.00E-05,5.00E-05,0.01896,0.01896,nan,0.000394545455,20.75375382
SCS_SCS006_10,SRR11088538,10,SCS,SCS,SCS006,nan,nan,0.01316,0.01316,0.00084,0.00084,0.00198,0.00198,nan,0.03849636364,23.95317176
SCS_SCS006_190,SRR11088537,190,SCS,SCS,SCS006,0,0,0.00832,0.00832,0.00024,0.00024,0.11268,0.11268,nan,0.08212181818,23.5508186
SCS_SCS006_2,SRR11088536,2,SCS,SCS,SCS006,nan,nan,0.03312,0.03312,0.00336,0.00336,0.01896,0.01896,nan,0.000732727273,24.857906
SCS_SCS006_290,SRR11088535,290,SCS,SCS,SCS006,0,0,0.00188,0.00188,0.0004,0.0004,0.16276,0.16276,nan,0.08448909091,22.83875055
SCS_SCS006_30,SRR11088534,30,SCS,SCS,SCS006,nan,nan,0.00056,0.00056,0.00016,0.00016,0.00192,0.00192,nan,0.06397272727,24.15074841
SCS_SCS006_390,SRR11088533,390,SCS,SCS,SCS006,0,0,0.00196,0.00196,0.00056,0.00056,0.206,0.206,nan,0.08110727273,22.56339804
SCS_SCS006_490,SRR11088532,490,SCS,SCS,SCS006,0,0,0.0006,0.0006,0.00032,0.00032,0.19444,0.19444,nan,0.08274181818,22.65606544
SCS_SCS006_50,SRR11088530,50,SCS,SCS,SCS006,nan,nan,0.00112,0.00112,0.00012,0.00012,0.03212,0.03212,nan,0.07428727273,21.27937989
SCS_SCS006_590,SRR11088529,590,SCS,SCS,SCS006,0,0,0.00068,0.00068,0.00032,0.00032,0.28028,0.28028,nan,0.08477090909,22.2829342
SCS_SCS006_6,SRR11088528,6,SCS,SCS,SCS006,nan,nan,0.02576,0.02576,0.00152,0.00152,0.00204,0.00204,nan,0.01302,23.7555951
SCS_SCS006_690,SRR11088527,690,SCS,SCS,SCS006,0,0,0.00152,0.00152,0.00036,0.00036,0.32284,0.32284,nan,0.08510909091,21.0471655
SCS_SCS006_790,SRR11088526,790,SCS,SCS,SCS006,0,0,0.00056,0.00056,0.00036,0.00036,0.33172,0.33172,nan,0.09119636364,22.03567106
SCS_SCS006_90,SRR11088525,90,SCS,SCS,SCS006,nan,nan,0.0008,0.0008,0.00064,0.00064,0.00284,0.00284,nan,0.07355454545,22.97459753
SCS_SCS007_1,SRR11088524,1,SCS,SCS,SCS007,nan,nan,0.02732,0.02732,0.00452,0.00452,0.00516,0.00516,nan,0.02265818182,20.67810052
SCS_SCS007_10,SRR11088523,10,SCS,SCS,SCS007,nan,nan,0.01128,0.01128,0.00212,0.00212,0.00594,0.00594,nan,0.07082090909,25.23613803
SCS_SCS007_190,SRR11088522,190,SCS,SCS,SCS007,0,0,0.00156,0.00156,0.00024,0.00024,0.09904,0.09904,nan,0.08911090909,24.0734517
SCS_SCS007_2,SRR11088521,2,SCS,SCS,SCS007,nan,nan,0.02732,0.02732,0.00452,0.00452,0.00516,0.00516,nan,0.02265818182,25.36265263
SCS_SCS007_290,SRR11088519,290,SCS,SCS,SCS007,0,0,0.0016,0.0016,0.00044,0.00044,0.13612,0.13612,nan,0.0806,23.06140686
SCS_SCS007_30,SRR11088518,30,SCS,SCS,SCS007,nan,nan,0.00408,0.00408,0.00056,0.00056,0.00812,0.00812,nan,0.08685636364,24.80326188
SCS_SCS007_390,SRR11088517,390,SCS,SCS,SCS007,0,0,0.00124,0.00124,0.00036,0.00036,0.18376,0.18376,nan,0.07372363636,23.18587047
SCS_SCS007_490,SRR11088516,490,SCS,SCS,SCS007,0,0,0.00136,0.00136,0.00052,0.00052,0.21504,0.21504,nan,0.06448,22.2763159
SCS_SCS007_50,SRR11088515,50,SCS,SCS,SCS007,0,0,0.00252,0.00252,0.00052,0.00052,0.02364,0.02364,nan,0.05050181818,25.66919139
SCS_SCS007_590,SRR11088514,590,SCS,SCS,SCS007,0,0,0.00052,0.00052,0.00024,0.00024,0.25608,0.25608,nan,0.06036545455,21.69939978
SCS_SCS007_6,SRR11088513,6,SCS,SCS,SCS007,nan,nan,0.01848,0.01848,0.00368,0.00368,0.00376,0.00376,nan,0.05478545455,25.66901418
SCS_SCS007_690,SRR11088512,690,SCS,SCS,SCS007,0,0,0.00186,0.00186,0.00048,0.00048,0.2643,0.2643,nan,0.02936545455,20.99715078
SCS_SCS007_90,SRR11088511,90,SCS,SCS,SCS007,0,0,0.01872,0.01872,0.00124,0.00124,0.03048,0.03048,nan,0.1205054545,24.12954837
SCS_SCS008_1,SRR11088510,1,SCS,SCS,SCS008,nan,nan,0.00431,0.00431,4.00E-05,4.00E-05,0.00932,0.00932,nan,0.000281818182,21.32686946
SCS_SCS008_10,SRR11088508,10,SCS,SCS,SCS008,0,0,0.01122,0.01122,0.0059,0.0059,0.02422,0.02422,nan,0.07310363636,23.77030315
SCS_SCS008_190,SRR11088507,190,SCS,SCS,SCS008,0,0,0.0024,0.0024,0.00052,0.00052,0.21176,0.21176,nan,0.06718545455,22.887016
