"","IODP336_U1384A_3550","IODP336_U1384A_3120","IODP336_U1384A_5450","IODP336_U1384A_1240","IODP336_U1384A_650","IODP336_U1384A_420","IODP336_U1384A_250","IODP336_U1384A_2830","IODP336_U1384A_2520","IODP336_U1384A_2120","IODP336_U1384A_1680","IODP336_U1384A_6450","IODP336_U1384A_6930","IODP336_U1384A_6000","IODP336_U1384A_3880","IODP336_U1384A_4040","IODP336_U1384A_4680","IODP336_U1384A_8690","IODP336_U1384A_5100","IODP336_U1383E_3050","IODP336_U1383E_3370","IODP336_U1383E_2750","IODP336_U1383E_2900","IODP336_U1383E_4250","IODP336_U1383E_4680","IODP336_U1383E_3670","IODP336_U1383E_3970","IODP336_U1383E_4800","IODP336_U1384A_100","IODP336_U1384A_7440","IODP336_U1384A_7730","IODP336_U1384A_8390","IODP336_U1384A_9150","IODP336_U1383E_500","IODP336_U1383E_790","IODP336_U1383E_50","IODP336_U1383E_350","IODP336_U1383E_2040","IODP336_U1383E_2300","IODP336_U1383E_1090","IODP336_U1383E_1550","IODP336_U1383E_2450","IODP336_U1383E_2600"
"OTU_65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,894,113,94,216,104,307,896,456,0,0,0,0,0,39,118,1,17,3,87,18,6,292,106
"OTU_650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
"OTU_651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"OTU_652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
"OTU_653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
"OTU_654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
"OTU_655",0,0,0,0,13,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,0,0,36,0,0,0,0,0,0
"OTU_656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0,25,0,1,0,0,0,0,0
"OTU_657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
"OTU_658",0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,1,0,0,7,0,7,0
"OTU_659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,0,0,76,0,0,0,0
"OTU_66",0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,312,1,0,0,0,111,46,1112,27,6,456,0,0,302,1
"OTU_661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
"OTU_662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_663",0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
"OTU_664",0,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0
"OTU_665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,13,0,30,0,0,0,0
"OTU_666",0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"OTU_667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0
"OTU_668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,6,0,2,24,0,8,0,0
"OTU_669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,0,19,0
"OTU_67",0,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,426,0,0,0,0,209,147,1995,98,0,209,159,0,442,0
"OTU_670",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,16,1,1,0,0,0,0
"OTU_671",0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,24,48,0,51,0,0,17,0
"OTU_672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_673",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,57,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0
"OTU_674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
"OTU_675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
"OTU_676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
"OTU_677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,75,23,0,0,0,0,0,0
"OTU_679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,15,0,88,0,0,0,0
"OTU_68",0,587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,229,0,0,0,0,236,3,1266,43,0,297,1,0,453,1
"OTU_680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
"OTU_681",0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"OTU_682",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,0,10,0,0,0,0,0,0,0
"OTU_683",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,76,0,0,1,0,0,18,0
"OTU_684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,116,34,121,278,27,0,39,0,0,0,0,0,0,0,0,0,6,0,8,11,3,32
"OTU_685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,38,0,0,0,0,0,0
"OTU_686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,17,0,0,27,0
"OTU_688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
"OTU_689",0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_691",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,0,50,0,0,0,0
"OTU_694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,55,0,0,32,0
"OTU_697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_699",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,18979,3271,1443,1591,2747,1497,2980,1832,0,0,0,0,0,294,1016,3,323,38,1024,2122,124,1514,1192
"OTU_70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,641,250,151,57,557,114,584,184,0,0,0,0,0,69,234,0,47,3,150,350,21,93,50
"OTU_701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,48,0,0,32,0
"OTU_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,2,0,0,0,0,0,0,0
"OTU_704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,77,0
"OTU_705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
"OTU_706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,415,20,31,265,0,0,0,0,0,0,0,0,0,35,5,0,1,2,0,0,1,0,0
"OTU_707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_71",0,0,1,0,0,14,0,0,590,0,1,0,0,0,0,0,0,0,0,66,1734,19,69,12,238,408,86,70,0,0,0,15,0,4,75,0,0,1,53,66,2,71,113
"OTU_710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"OTU_711",0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,181,0,0,0,106,0,0,0,0,0,0,3,15,59,1,0,0,1,9,2
"OTU_712",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,0,0,0,0,6,0
"OTU_713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,16,0,2,66,0,0,0,0
"OTU_714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,67,0,0,20,0
"OTU_715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_716",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,5,0,0,0,0,30,0
"OTU_717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,74,0,0,0,0
"OTU_718",0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"OTU_72",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,915,88,88,686,344,183,0,258,0,0,0,0,0,61,79,1,39,2,89,200,4,29,262
"OTU_720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,93,0,0,0,0
"OTU_721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_722",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,84,0,0,0,0,0,0,0
"OTU_723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0
"OTU_724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0
"OTU_725",16,0,0,0,0,0,0,0,0,0,0,5,0,0,46,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,71,0
"OTU_729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,33,12,0,0,0,0,0,0
"OTU_73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1068,0,0,25,120,99,166,229,0,0,0,0,0,0,3,0,15,2,0,0,6,178,359
"OTU_730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,34,0
"OTU_733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,0,14,0
"OTU_734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,86,0,0,0,0
"OTU_735",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,20,0,0,0,0,138,1,364,0,7,40,0,0,152,1
"OTU_736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
"OTU_737",0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_738",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,23,0,36,0,0,0,0,0,0,0
"OTU_739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,30,1,1,2,2,0,0,0,0,0,0,5,14,3,0,3,2,1,4,1,7
"OTU_74",0,0,0,0,16,0,4,0,0,221,0,0,0,0,0,0,0,0,0,1566,748,0,61,0,0,31,142,20,0,0,0,0,0,60,1,0,221,0,157,6,0,67,0
"OTU_740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU_742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,0,59,0,0,0,0
"OTU_744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,14,0,0,53,0
"OTU_746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46,0,14,14,0,0,0,0,0,0
"OTU_747",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,52,0
"OTU_748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0
"OTU_749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,30,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0
"OTU_75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2492,0,34,19,33,6,1,41,0,0,0,0,0,2,0,0,3,1,0,0,9,21,0
"OTU_750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"OTU_752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,14,0,0,13,0
"OTU_753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
"OTU_754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,24,0,0,0,0,0,0
"OTU_756",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,137,1,113,20,0,0,0,0,0,0,0,2,0,0,2,0,3,1,0,0,0,33,74
"OTU_757",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_76",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,70,185,0,120,177,61,399,0,0,7,0,0,0,0,95,93,226,183,12,600,0,35,208,202
"OTU_760",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,52,0,0,0,0,0,0
"OTU_761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0
"OTU_762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,33,0,0,0,0
"OTU_763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"OTU_765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,10,0,1,0,0,0,0,0
"OTU_768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,28,0,0,0,0,0,0
"OTU_769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,45,0,0,0,0,0,23,0
"OTU_77",0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1599,0,346,10,0,85,0,32,0,163,0,0,0,22,0,0,41,1,58,70,8,186,22
"OTU_770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,48,19,0,0,0,0,14,0
"OTU_771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,6,0,0,0,0,0,0,24,8,0,0,0,0,2,0
"OTU_772",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,43,0,0,0,0,0,0,0
"OTU_774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,62,0,0,0,0
"OTU_776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0
"OTU_777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,72,0,0,0,0
"OTU_778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,45,0
"OTU_779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,6,0,0
"OTU_78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,473,193,252,127,478,30,232,160,0,0,0,0,0,40,64,0,41,6,187,154,17,127,395
"OTU_782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,0
"OTU_783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,33,0,0,0,0
"OTU_786",0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"OTU_788",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0
"OTU_789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_79",199,0,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,320,311,7,25,268,65,308,216,163,0,0,87,75,0,146,52,13,22,12,129,12,40,131,194
